Time[sec],MeasuredForce[N]
1.295865,-4.55811552059
1.303795,3.31142794824
1.312074,0.817880744456
1.320221,2.06465434635
1.328376,1.67509887231
1.336295,4.16831926782
1.343856,2.49310000614
1.352523,1.67509887231
1.360414,-3.74011438677
1.368316,-1.24689399126
1.375975,-2.06489512509
1.383815,3.31142794824
1.392127,2.06465434635
1.399902,4.16831926782
1.407922,4.55787474185
1.416175,3.31142794824
1.424197,-1.24689399126
1.431936,1.24665321253
1.439955,1.44143094954
1.44798,-0.000120389368726
1.456065,2.06465434635
1.464699,1.24665321253
1.472082,0.428325270417
1.48008,-0.000120389368726
1.487934,2.06465434635
1.496206,-1.24689399126
1.504598,0.817880744456
1.512578,3.15554039697
1.520391,4.55787474185
1.528378,-0.428566049155
1.536146,0.817880744456
1.544059,2.92187247421
1.552778,0.428325270417
1.559803,2.49310000614
1.56806,0.817880744456
1.576093,1.67509887231
1.584541,-0.000120389368726
1.59175,0.817880744456
1.600265,1.24665321253
1.608518,2.92187247421
1.616539,2.49310000614
1.62457,0.817880744456
1.631855,1.24665321253
1.639885,2.06465434635
1.648174,3.31142794824
1.656923,2.92187247421
1.664956,-0.000120389368726
1.672685,2.06465434635
1.680257,2.06465434635
1.688964,2.92187247421
1.696073,2.06465434635
1.705093,4.55787474185
1.712637,1.67509887231
1.720651,0.428325270417
1.728673,-0.000120389368726
1.736401,2.06465434635
1.744351,4.16831926782
1.752366,-1.24689399126
1.760393,-0.000120389368726
1.76841,0.817880744456
1.775782,-2.92211325294
1.784787,-0.818121523193
1.792821,-1.24689399126
1.800828,2.06465434635
1.807856,0.817880744456
1.816887,-0.818121523193
1.823897,-1.67533965105
1.832917,3.31142794824
1.840921,0.428325270417
1.848008,3.31142794824
1.856014,0.934878109981
1.864165,1.24665321253
1.872516,-0.000120389368726
1.880403,2.49310000614
1.888454,1.24665321253
1.896482,4.98664720992
1.9055,0.817880744456
1.912523,1.24665321253
1.920984,2.06465434635
1.928225,2.49310000614
1.936334,1.24665321253
1.945244,-1.24689399126
1.952271,-0.000120389368726
1.960284,4.55787474185
1.968129,0.428325270417
1.976354,4.16831926782
1.983948,2.49310000614
1.991979,-2.06489512509
2.000562,1.24665321253
2.008565,2.92187247421
2.016594,0.428325270417
2.024653,2.06465434635
2.032675,1.67509887231
2.040698,-1.67533965105
2.048755,2.49310000614
2.056775,2.92187247421
2.064593,2.06465434635
2.072699,1.24665321253
2.080719,1.24665321253
2.088748,-1.67533965105
2.096761,0.428325270417
2.10479,0.817880744456
2.112803,-0.428566049155
2.120836,1.24665321253
2.128847,0.428325270417
2.135866,0.817880744456
2.144889,4.32420681909
2.151908,-0.818121523193
2.159927,-0.000120389368726
2.168298,0.817880744456
2.175906,-1.67533965105
2.184491,2.29832226912
2.191836,0.428325270417
2.199825,2.92187247421
2.207983,2.49310000614
2.215862,4.16831926782
2.22358,-0.428566049155
2.232261,1.24665321253
2.239955,-0.428566049155
2.248354,3.31142794824
2.255915,2.29832226912
2.263911,3.93465134505
2.27282,-0.428566049155
2.279859,2.06465434635
2.288874,-0.818121523193
2.296311,5.33731249822
2.304417,1.24665321253
2.312425,2.92187247421
2.320446,0.817880744456
2.328468,3.73987360803
2.336489,2.92187247421
2.344029,-0.000120389368726
2.351998,0.817880744456
2.360421,-2.06489512509
2.368423,-0.818121523193
2.376007,0.817880744456
2.38376,3.73987360803
2.392289,-1.24689399126
2.400293,1.67509887231
2.40826,-0.000120389368726
2.416343,2.92187247421
2.42435,4.55787474185
2.432256,0.817880744456
2.440277,2.92187247421
2.449289,-0.428566049155
2.456312,2.06465434635
2.464333,0.428325270417
2.472351,0.817880744456
2.480574,-1.24689399126
2.488023,0.623103007437
2.4963,2.92187247421
2.504649,-0.818121523193
2.511726,4.7918694729
2.520352,0.817880744456
2.528375,0.623103007437
2.536358,2.92187247421
2.544037,1.24665321253
2.552064,2.49310000614
2.560386,5.49320004949
2.568348,3.73987360803
2.576154,2.92187247421
2.583981,3.07776002548
2.591638,-0.000120389368726
2.600586,1.83098642358
2.608369,4.16831926782
2.616239,0.428325270417
2.624722,2.49310000614
2.631852,1.24665321253
2.640255,1.24665321253
2.64799,3.31142794824
2.656397,-0.000120389368726
2.664425,-2.49334078487
2.673012,2.06465434635
2.680024,1.67509887231
2.688377,-1.59755927955
2.696854,2.92187247421
2.70418,-0.000120389368726
2.712427,1.71398905806
2.719933,2.92187247421
2.728251,-0.000120389368726
2.736297,3.31142794824
2.744037,-0.428566049155
2.752578,2.49310000614
2.760057,2.06465434635
2.768338,3.2725377625
2.776359,2.49310000614
2.783864,2.06465434635
2.793011,-1.24689399126
2.800084,1.24665321253
2.808053,2.49310000614
2.816432,-0.428566049155
2.824158,2.49310000614
2.832681,6.54486910608
2.84041,2.06465434635
2.848185,1.67509887231
2.855991,0.428325270417
2.864049,0.817880744456
2.872354,3.73987360803
2.879921,0.817880744456
2.887949,1.24665321253
2.896264,-2.06489512509
2.905023,0.817880744456
2.913045,-1.67533965105
2.920597,2.06465434635
2.9281,2.92187247421
2.936346,-0.428566049155
2.944593,1.24665321253
2.951657,1.24665321253
2.960161,1.67509887231
2.96808,2.06465434635
2.976144,0.817880744456
2.984444,2.49310000614
2.99212,-0.000120389368726
3.000361,2.49310000614
3.008164,3.31142794824
3.016181,1.67509887231
3.024201,2.06465434635
3.032561,3.31142794824
3.040395,1.67509887231
3.048244,2.06465434635
3.056276,0.817880744456
3.064538,-0.428566049155
3.071859,1.67509887231
3.080121,-0.428566049155
3.088598,-1.67533965105
3.096621,1.24665321253
3.104064,-2.92211325294
3.113107,-2.06489512509
3.120297,0.428325270417
3.128137,4.16831926782
3.13616,-1.67533965105
3.144187,0.817880744456
3.152587,1.24665321253
3.160625,0.0387697963784
3.168637,3.31142794824
3.175663,0.817880744456
3.183975,1.24665321253
3.192453,1.67509887231
3.199944,-0.000120389368726
3.208488,-0.000120389368726
3.216439,2.49310000614
3.224403,-1.24689399126
3.23236,0.817880744456
3.24039,4.16831926782
3.24815,3.73987360803
3.256154,-0.35078567766
3.264184,1.67509887231
3.272867,1.67509887231
3.280217,5.92164570927
3.288244,-0.000120389368726
3.295898,-0.000120389368726
3.303977,2.49310000614
3.312063,3.31142794824
3.320162,3.73987360803
3.328188,-2.06489512509
3.336431,3.85687097356
3.344636,-0.428566049155
3.352196,-1.24689399126
3.360123,2.49310000614
3.368146,0.817880744456
3.376167,1.67509887231
3.384187,1.67509887231
3.391754,-0.000120389368726
3.400359,2.92187247421
3.408132,-0.428566049155
3.416166,2.06465434635
3.424254,-0.818121523193
3.431953,2.06465434635
3.440017,0.817880744456
3.447677,2.49310000614
3.456299,0.428325270417
3.464248,2.06465434635
3.472419,0.817880744456
3.480213,1.24665321253
3.487888,0.817880744456
3.496501,2.06465434635
3.503823,2.49310000614
3.511872,0.428325270417
3.520617,2.92187247421
3.528321,0.428325270417
3.53611,0.817880744456
3.544084,-2.06489512509
3.552114,-2.06489512509
3.560384,1.67509887231
3.568073,-0.896228702971
3.576088,2.49310000614
3.584408,2.06465434635
3.592581,0.428325270417
3.600602,2.06465434635
3.608153,3.31142794824
3.616182,1.24665321253
3.624442,0.428325270417
3.632445,-0.428566049155
3.640047,-0.428566049155
3.648451,6.23309400353
3.656653,0.817880744456
3.664473,3.73987360803
3.672149,-1.67533965105
3.680177,2.06465434635
3.688337,3.73987360803
3.696383,-0.000120389368726
3.70441,1.67509887231
3.712368,0.467542264448
3.720409,1.67509887231
3.728436,-0.428566049155
3.736452,-2.92211325294
3.744534,2.06465434635
3.751804,1.67509887231
3.759783,-2.49334078487
3.76849,-1.24689399126
3.776425,2.49310000614
3.784371,2.92187247421
3.791839,2.33753926315
3.799849,2.49310000614
3.808491,3.73987360803
3.816149,1.67509887231
3.824205,1.67509887231
3.832563,0.428325270417
3.840384,2.06465434635
3.848308,-0.428566049155
3.856164,-1.24689399126
3.8639,0.817880744456
3.872226,0.155767161903
3.880331,3.85687097356
3.888278,2.49310000614
3.896387,2.49310000614
3.904228,1.86987660933
3.912625,-0.000120389368726
3.919943,3.31142794824
3.927667,1.24665321253
3.93631,-0.428566049155
3.944725,1.67509887231
3.952126,3.73987360803
3.960161,1.51921132104
3.968712,2.92187247421
3.976328,0.817880744456
3.984579,3.73987360803
3.992597,3.73987360803
4.000393,-0.428566049155
4.00838,-0.428566049155
4.016408,-3.31166872698
4.024457,2.49310000614
4.032,2.06465434635
4.040929,2.49310000614
4.04825,3.31142794824
4.056007,2.49310000614
4.064232,1.24665321253
4.071889,-0.428566049155
4.080213,2.06465434635
4.088219,-2.06489512509
4.096418,1.24665321253
4.104133,2.49310000614
4.112044,4.55787474185
4.120572,-1.67533965105
4.1286,4.16831926782
4.136622,-2.06489512509
4.14364,0.428325270417
4.151928,3.31142794824
4.160084,0.428325270417
4.168491,6.23309400353
4.17551,-1.24689399126
4.184282,2.49310000614
4.192492,0.428325270417
4.200417,4.98664720992
4.20815,2.92187247421
4.215807,2.92187247421
4.224853,1.24665321253
4.232447,4.16831926782
4.240008,1.67509887231
4.248718,-1.24689399126
4.25675,-0.818121523193
4.264773,4.48009437036
4.272205,4.55787474185
4.280243,1.24665321253
4.288299,2.49310000614
4.296853,3.73987360803
4.30387,1.67509887231
4.312908,-0.428566049155
4.320333,-1.67533965105
4.328197,0.428325270417
4.336226,2.92187247421
4.344246,-3.07800080422
4.352347,1.67509887231
4.360519,-2.5325577789
4.368534,-1.67533965105
4.376105,-2.06489512509
4.384219,3.31142794824
4.392333,4.55787474185
4.400255,2.84376529443
4.408277,1.24665321253
4.416308,2.06465434635
4.42433,1.24665321253
4.432341,1.67509887231
4.440361,-0.818121523193
4.447379,0.428325270417
4.456368,-0.428566049155
4.464713,-0.428566049155
4.472085,4.16831926782
4.480477,2.64898755741
4.488135,0.428325270417
4.496108,4.55787474185
4.504482,-0.000120389368726
4.512149,-0.428566049155
4.520416,0.623103007437
4.528386,-0.000120389368726
4.536388,1.24665321253
4.544401,-0.000120389368726
4.552339,3.15554039697
4.560654,0.817880744456
4.568389,-0.818121523193
4.576268,-1.24689399126
4.584291,-2.49334078487
4.592113,-0.000120389368726
4.600434,0.428325270417
4.608457,2.06465434635
4.61648,1.67509887231
4.624427,1.24665321253
4.632042,2.61009737166
4.640351,-2.49334078487
4.648139,0.428325270417
4.65661,4.16831926782
4.664759,5.41509286971
4.672334,2.49310000614
4.680135,0.817880744456
4.688004,2.37642944889
4.696425,-1.67533965105
4.703977,2.92187247421
4.712396,2.49310000614
4.720479,4.16831926782
4.728506,2.06465434635
4.736522,-0.428566049155
4.744348,0.428325270417
4.752556,0.817880744456
4.760584,-0.000120389368726
4.768383,2.33753926315
4.776345,2.61009737166
4.784316,4.16831926782
4.792387,2.49310000614
4.800701,2.49310000614
4.808022,-0.428566049155
4.816434,2.06465434635
4.824613,1.67509887231
4.832379,1.24665321253
4.840375,-0.818121523193
4.848361,1.67509887231
4.856346,1.24665321253
4.86373,0.934878109981
4.872402,2.92187247421
4.88097,-1.67533965105
4.888003,2.06465434635
4.895855,3.73987360803
4.904152,-1.24689399126
4.912091,-0.428566049155
4.920199,-3.74011438677
4.927898,-1.67533965105
4.936594,-0.000120389368726
4.943884,1.67509887231
4.952637,3.31142794824
4.959925,2.18165171188
4.968275,3.73987360803
4.976424,1.24665321253
4.984318,0.817880744456
4.99234,-0.818121523193
5.000728,6.77853702885
5.008748,1.24665321253
5.01663,0.817880744456
5.024338,-0.428566049155
5.032194,-1.67533965105
5.040388,4.16831926782
5.04809,3.31142794824
5.056663,-0.000120389368726
5.06439,-2.06489512509
5.072074,-0.428566049155
5.080393,0.428325270417
5.088372,4.55787474185
5.096137,3.73987360803
5.104523,1.67509887231
5.112395,0.428325270417
5.12047,1.75287924381
5.128497,-0.428566049155
5.135516,-0.117117754894
5.143536,0.428325270417
5.151812,0.817880744456
5.160404,2.92187247421
5.168423,2.06465434635
5.175594,0.428325270417
5.184596,0.817880744456
5.192334,-0.272678497882
5.200369,1.24665321253
5.20829,2.49310000614
5.21663,1.67509887231
5.224433,2.06465434635
5.232843,2.06465434635
5.239902,0.428325270417
5.248859,3.31142794824
5.256054,-0.467783043185
5.263773,-0.428566049155
5.271789,-1.67533965105
5.279816,-0.428566049155
5.288259,-0.000120389368726
5.296432,4.98664720992
5.304295,2.49310000614
5.312281,0.428325270417
5.319884,-3.31166872698
5.328229,2.06465434635
5.336341,-1.24689399126
5.344036,3.31142794824
5.353049,3.73987360803
5.36035,2.92187247421
5.368379,0.428325270417
5.376408,0.428325270417
5.384423,-0.000120389368726
5.392451,0.623103007437
5.400125,5.80464834375
5.408161,4.16831926782
5.416405,3.73987360803
5.424297,1.24665321253
5.432229,4.16831926782
5.440255,-1.24689399126
5.448275,-0.000120389368726
5.456349,-2.49334078487
5.463655,3.07776002548
5.47243,-2.49334078487
5.480376,-0.818121523193
5.487392,3.31142794824
5.496429,-1.67533965105
5.504661,-0.000120389368726
5.511701,0.428325270417
5.520426,4.16831926782
5.528445,0.817880744456
5.536132,0.428325270417
5.544625,2.92187247421
5.552538,3.31142794824
5.56005,0.817880744456
5.569189,2.49310000614
5.576227,-1.24689399126
5.584475,4.55787474185
5.592221,-2.06489512509
5.600289,1.24665321253
5.608062,0.817880744456
5.61667,-0.000120389368726
5.625097,5.80464834375
5.632623,-1.24689399126
5.640642,2.06465434635
5.648665,1.24665321253
5.656692,-0.428566049155
5.664714,2.64898755741
5.67277,2.49310000614
5.679798,-2.06489512509
5.688394,-3.74011438677
5.696386,4.55787474185
5.704415,2.49310000614
5.712423,1.24665321253
5.720033,0.817880744456
5.728282,-0.000120389368726
5.736481,0.817880744456
5.744397,1.24665321253
5.752581,1.24665321253
5.760153,-0.000120389368726
5.768355,2.06465434635
5.776403,1.36332376977
5.784212,1.24665321253
5.792352,0.428325270417
5.800143,-1.67533965105
5.808165,-0.818121523193
5.816773,-2.49334078487
5.824787,3.31142794824
5.832089,2.92187247421
5.840642,0.428325270417
5.847672,4.16831926782
5.85613,2.49310000614
5.864615,-1.67533965105
5.872646,2.92187247421
5.880613,-1.24689399126
5.888645,0.428325270417
5.896668,1.24665321253
5.904687,2.06465434635
5.912711,0.428325270417
5.920338,-1.67533965105
5.928369,2.92187247421
5.936515,3.42809850549
5.944641,2.06465434635
5.952671,-0.000120389368726
5.960353,1.24665321253
5.968169,3.73987360803
5.976189,0.817880744456
5.984213,1.24665321253
5.992236,2.06465434635
6.000338,2.49310000614
6.011278,0.428325270417
6.01629,1.67509887231
6.024311,-0.818121523193
6.032333,1.67509887231
6.040312,1.24665321253
6.048759,2.37642944889
6.056029,2.92187247421
6.064573,2.06465434635
6.072263,1.67509887231
6.080306,-0.428566049155
6.08832,2.80487510868
6.095768,1.24665321253
6.103963,2.06465434635
6.112324,0.428325270417
6.120339,0.817880744456
6.128284,2.06465434635
6.136307,1.67509887231
6.144326,2.06465434635
6.151889,-1.24689399126
6.160357,0.817880744456
6.169106,-2.49334078487
6.176033,-0.000120389368726
6.183988,3.31142794824
6.192336,-0.311895491913
6.200599,4.98664720992
6.208621,2.06465434635
6.216392,-0.272678497882
6.22438,-0.818121523193
6.23216,2.06465434635
6.240008,-2.06489512509
6.248566,-0.428566049155
6.257035,0.428325270417
6.264064,2.06465434635
6.272092,-0.000120389368726
6.280107,-0.000120389368726
6.28833,1.67509887231
6.296397,-0.428566049155
6.304169,1.24665321253
6.312355,4.98664720992
6.320408,2.06465434635
6.328139,-2.49334078487
6.336103,3.31142794824
6.344725,-0.000120389368726
6.352775,3.31142794824
6.36063,0.428325270417
6.368667,2.06465434635
6.377124,-0.467783043185
6.384149,3.23332076847
6.392362,2.92187247421
6.400295,2.06465434635
6.408213,1.24665321253
6.416697,3.42809850549
6.424729,0.817880744456
6.432728,0.817880744456
6.439804,-0.000120389368726
6.447766,-0.428566049155
6.456078,2.06465434635
6.464565,1.24665321253
6.471588,0.428325270417
6.480156,0.584212821689
6.488178,1.24665321253
6.4962,-4.16856004655
6.504348,2.49310000614
6.512378,2.06465434635
6.519908,0.817880744456
6.528149,-1.24689399126
6.536285,1.24665321253
6.544486,2.06465434635
6.552394,-0.000120389368726
6.560416,4.16831926782
6.568729,-0.428566049155
6.576081,0.428325270417
6.583968,-0.818121523193
6.59221,-0.818121523193
6.600169,4.16831926782
6.608576,5.29809550419
6.615815,2.49310000614
6.624387,0.428325270417
6.63179,0.428325270417
6.639829,2.06465434635
6.648299,2.92187247421
6.656319,1.67509887231
6.664347,1.24665321253
6.67246,0.428325270417
6.680383,1.67509887231
6.688411,2.06465434635
6.696426,0.428325270417
6.704122,0.428325270417
6.713166,0.428325270417
6.720149,-0.000120389368726
6.728652,0.817880744456
6.736695,1.24665321253
6.744705,-2.92211325294
6.752633,3.31142794824
6.760432,5.92164570927
6.768474,1.24665321253
6.776474,0.428325270417
6.784505,0.817880744456
6.792348,2.49310000614
6.800072,0.428325270417
6.808292,-2.49334078487
6.816488,4.55787474185
6.824213,-1.24689399126
6.832498,-1.24689399126
6.840571,2.92187247421
6.848599,2.49310000614
6.856666,-0.584453600427
6.864691,-0.818121523193
6.872709,0.428325270417
6.880722,5.80464834375
6.888741,1.75287924381
6.896395,-1.24689399126
6.904399,2.06465434635
6.912814,1.83098642358
6.920591,5.41509286971
6.928623,0.817880744456
6.936647,1.67509887231
6.944652,-3.31166872698
6.952667,-0.428566049155
6.960969,0.428325270417
6.968579,0.428325270417
6.9766,2.33753926315
6.98509,-0.428566049155
6.99212,1.44143094954
7.000813,0.428325270417
7.008166,-0.428566049155
7.016342,0.428325270417
7.024211,2.49310000614
7.032227,2.64898755741
7.040245,2.06465434635
7.048264,-1.24689399126
7.056287,-0.818121523193
7.064024,-0.000120389368726
7.071747,2.49310000614
7.079743,2.06465434635
7.088568,4.98664720992
7.096455,2.06465434635
7.10384,1.24665321253
7.112297,-0.428566049155
7.120428,2.92187247421
7.128458,3.54509587101
7.13648,-2.49334078487
7.1445,2.49310000614
7.152521,-0.818121523193
7.160543,0.428325270417
7.168557,4.98664720992
7.176417,2.49310000614
7.184664,2.92187247421
7.192313,-0.896228702971
7.199907,2.06465434635
7.208479,-0.428566049155
7.216426,1.24665321253
7.224344,2.06465434635
7.232947,2.06465434635
7.24001,0.817880744456
7.248281,-1.24689399126
7.255897,4.16831926782
7.264288,0.817880744456
7.272563,4.55787474185
7.280252,-0.000120389368726
7.288124,1.24665321253
7.296098,3.38920831974
7.304167,3.31142794824
7.312685,0.428325270417
7.32087,1.24665321253
7.328045,3.31142794824
7.336345,3.73987360803
7.344377,0.428325270417
7.351871,-0.818121523193
7.360142,3.73987360803
7.368173,-0.428566049155
7.37635,3.73987360803
7.384933,1.24665321253
7.392255,-2.49334078487
7.400339,3.31142794824
7.408421,3.31142794824
7.416958,1.20743621849
7.423975,2.49310000614
7.432029,2.49310000614
7.440113,3.31142794824
7.448072,0.817880744456
7.455793,0.428325270417
7.464479,2.06465434635
7.472517,1.67509887231
7.479567,-0.428566049155
7.487608,2.9996528457
7.495964,2.92187247421
7.503707,0.817880744456
7.511747,1.67509887231
7.52,-0.428566049155
7.528371,2.06465434635
7.535892,5.41509286971
7.54462,0.428325270417
7.551645,-0.000120389368726
7.560498,1.24665321253
7.568376,1.67509887231
7.576399,1.67509887231
7.584421,4.55787474185
7.592441,1.4025407638
7.600652,0.817880744456
7.60846,-0.428566049155
7.616491,3.31142794824
7.624502,-0.000120389368726
7.632671,0.817880744456
7.640695,1.67509887231
7.648553,3.73987360803
7.656586,2.06465434635
7.664565,4.98664720992
7.672588,1.67509887231
7.680601,3.31142794824
7.688983,-0.000120389368726
7.696209,0.428325270417
7.704374,0.428325270417
7.712252,-0.818121523193
7.720325,-0.000120389368726
7.727938,2.06465434635
7.73678,2.49310000614
7.744805,-0.000120389368726
7.752341,-2.49334078487
7.760112,-0.818121523193
7.768302,1.67509887231
7.776415,0.817880744456
7.784279,0.817880744456
7.792348,4.16831926782
7.800313,1.67509887231
7.808343,1.24665321253
7.816896,-1.24689399126
7.823902,-1.67533965105
7.832914,4.16831926782
7.840628,-0.428566049155
7.848656,3.73987360803
7.85632,-0.428566049155
7.864369,0.817880744456
7.872399,2.06465434635
7.880426,1.67509887231
7.888433,1.67509887231
7.896457,0.428325270417
7.904477,2.92187247421
7.912508,0.817880744456
7.920468,0.428325270417
7.928498,2.49310000614
7.936614,0.740100372962
7.944699,0.428325270417
7.952735,2.49310000614
7.960732,-0.428566049155
7.968754,-1.24689399126
7.976126,1.24665321253
7.984385,0.428325270417
7.992382,2.06465434635
8.000407,-1.24689399126
8.00818,2.49310000614
8.016378,1.24665321253
8.024815,-1.67533965105
8.032825,-0.000120389368726
8.040853,7.05142194564
8.048326,0.428325270417
8.056356,4.98664720992
8.064658,2.06465434635
8.072954,0.428325270417
8.080977,-2.49334078487
8.088266,-0.818121523193
8.096317,2.49310000614
8.104286,-1.67533965105
8.112198,3.73987360803
8.120167,2.29832226912
8.128187,1.67509887231
8.136209,2.49310000614
8.144231,1.24665321253
8.152249,0.817880744456
8.160312,2.76598492293
8.168129,2.49310000614
8.176171,1.24665321253
8.184361,1.24665321253
8.191673,4.98664720992
8.200029,-2.49334078487
8.208514,1.24665321253
8.216305,2.92187247421
8.224303,1.67509887231
8.232352,-1.24689399126
8.240366,1.67509887231
8.248523,1.24665321253
8.256761,3.31142794824
8.264791,2.92187247421
8.272805,4.67487210738
8.280825,3.42809850549
8.287888,2.33753926315
8.296394,1.51921132104
8.304393,6.46708873458
8.312546,2.06465434635
8.320382,-0.428566049155
8.328403,2.06465434635
8.336543,-4.55811552059
8.344302,0.272437719145
8.352356,0.428325270417
8.360662,2.06465434635
8.368682,-1.24689399126
8.37604,2.06465434635
8.384726,-1.24689399126
8.392049,1.67509887231
8.400696,-2.49334078487
8.407724,2.06465434635
8.41676,1.67509887231
8.424769,2.06465434635
8.432799,-0.428566049155
8.439856,1.24665321253
8.447831,2.06465434635
8.45644,1.24665321253
8.464327,0.428325270417
8.472395,2.49310000614
8.480443,-1.24689399126
8.487855,1.67509887231
8.495673,2.49310000614
8.504334,0.817880744456
8.512365,2.49310000614
8.519715,2.49310000614
8.527594,-2.92211325294
8.536571,2.49310000614
8.544594,3.31142794824
8.552457,1.67509887231
8.56051,0.973768295728
8.568677,1.67509887231
8.57671,1.24665321253
8.583669,1.24665321253
8.592121,1.24665321253
8.599957,3.73987360803
8.608288,3.73987360803
8.616006,1.67509887231
8.624124,1.24665321253
8.632133,2.06465434635
8.640609,2.06465434635
8.648356,-0.428566049155
8.656508,-0.000120389368726
8.664307,-0.818121523193
8.672309,3.31142794824
8.680342,1.67509887231
8.688083,1.24665321253
8.696197,1.51921132104
8.704317,1.24665321253
8.712572,0.817880744456
8.720604,1.24665321253
8.728626,0.428325270417
8.736627,0.428325270417
8.744649,1.67509887231
8.752668,2.92187247421
8.760698,-0.428566049155
8.768556,1.24665321253
8.776806,1.67509887231
8.783843,1.67509887231
8.792096,4.98664720992
8.800339,-0.000120389368726
8.808361,2.49310000614
8.816399,1.24665321253
8.824401,2.06465434635
8.831766,2.49310000614
8.840499,2.49310000614
8.848755,2.92187247421
8.855809,-0.000120389368726
8.863848,0.428325270417
8.872353,2.92187247421
8.880343,1.55810150679
8.888414,0.817880744456
8.89607,1.67509887231
8.904005,-0.428566049155
8.912612,-0.000120389368726
8.920371,1.67509887231
8.928418,0.817880744456
8.936443,3.73987360803
8.944362,4.71376229313
8.952318,1.67509887231
8.960547,-3.15578117571
8.967989,0.428325270417
8.975571,3.54509587101
8.984524,-1.67533965105
8.99255,1.24665321253
9.000445,2.92187247421
9.007964,2.0257641606
9.015994,2.06465434635
9.024014,1.4025407638
9.032042,1.67509887231
9.040127,-0.000120389368726
9.048268,4.55787474185
